id,income,slik_ojk,total_debt,total_credit,total_monthly_debt,loan_amount,property_value,loan_purpose,employment_status,job_tenure,home_ownership,marital_status,late_payment_risk
330,19.9,5,696500000,18952381,7960000,1393000000,1990000000,KPR,permanent,96,milik sendiri,menikah,rendah
38,9.8,5,343000000,9333333,3920000,686000000,980000000,KPR,permanent,42,milik sendiri,menikah,rendah
510,13.7,5,479500000,13047619,5480000,959000000,1370000000,KPR,permanent,66,milik sendiri,menikah,rendah
918,56.5,1,3955000000,53809524,22600000,5085000000,5650000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
311,12.7,4,444500000,12095238,5080000,889000000,1270000000,Modal Kerja/Usaha,permanent,60,milik sendiri,menikah,rendah
333,14.5,4,507500000,13809524,5800000,1015000000,1450000000,Modal Kerja/Usaha,permanent,72,milik sendiri,menikah,rendah
564,8.5,3,425000000,8095238,3400000,510000000,850000000,Kredit Kendaraan,kontrak,30,sewa/kontrak,lajang,sedang
425,5.3,1,371000000,5047619,2120000,477000000,530000000,Modal Kerja/Usaha,harian,30,tinggal bersama ortu,menikah,tinggi
637,14.5,1,1015000000,13809524,5800000,1305000000,1450000000,Modal Kerja/Usaha,harian,36,tinggal bersama ortu,menikah,tinggi
510,13.7,5,479500000,13047619,5480000,959000000,1370000000,KPR,permanent,66,milik sendiri,menikah,rendah
986,90.5,1,6335000000,86190476,36200000,8145000000,9050000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
424,5.0,1,350000000,4761905,2000000,450000000,500000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,lajang,tinggi
223,1.4,1,119000000,1333333,560000,126000000,140000000,KPR,harian,18,tinggal bersama ortu,menikah,tinggi
357,7.6,2,380000000,7238095,3040000,456000000,760000000,Modal Kerja/Usaha,kontrak,24,sewa/kontrak,menikah,sedang
147,6.3,2,441000000,6000000,2520000,567000000,630000000,Kredit Kendaraan,kontrak,36,sewa/kontrak,lajang,sedang
510,13.7,5,479500000,13047619,5480000,959000000,1370000000,KPR,permanent,66,milik sendiri,menikah,rendah
670,31.0,1,2170000000,29523810,12400000,2790000000,3100000000,Modal Kerja/Usaha,harian,30,tinggal bersama ortu,lajang,tinggi
120,8.4,3,588000000,8000000,3360000,756000000,840000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
534,12.3,4,430500000,11714286,4920000,861000000,1230000000,KPR,permanent,60,milik sendiri,menikah,rendah
644,18.0,1,1260000000,17142857,7200000,1620000000,1800000000,KPR,harian,30,tinggal bersama ortu,lajang,tinggi
938,66.5,1,4655000000,63333333,26600000,5985000000,6650000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
892,43.7,1,3059000000,41619048,17480000,3933000000,4370000000,KPR,harian,42,tinggal bersama ortu,lajang,tinggi
923,59.0,1,4130000000,56190476,23600000,5310000000,5900000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,menikah,tinggi
53,6.9,2,483000000,6571429,2760000,621000000,690000000,KPR,kontrak,30,sewa/kontrak,menikah,sedang
408,0.8,1,56000000,761905,320000,72000000,80000000,KPR,harian,12,tinggal bersama ortu,menikah,tinggi
101,7.6,2,532000000,7238095,3040000,684000000,760000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
669,30.5,1,2135000000,29047619,12200000,2745000000,3050000000,Kredit Kendaraan,harian,36,tinggal bersama ortu,menikah,tinggi
113,7.5,2,525000000,7142857,3000000,675000000,750000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
27,10.1,4,353500000,9619048,4040000,707000000,1010000000,Kredit Kendaraan,permanent,42,milik sendiri,menikah,rendah
346,12.9,4,451500000,12285714,5160000,903000000,1290000000,KPR,permanent,66,milik sendiri,menikah,rendah
73,7.2,2,504000000,6857143,2880000,648000000,720000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
47,10.8,4,378000000,10285714,4320000,756000000,1080000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
454,14.0,1,980000000,13333333,5600000,1260000000,1400000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,lajang,tinggi
142,8.2,3,574000000,7809524,3280000,738000000,820000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
657,24.5,1,1715000000,23333333,9800000,2205000000,2450000000,Kredit Kendaraan,harian,36,tinggal bersama ortu,menikah,tinggi
920,57.5,1,4025000000,54761905,23000000,5175000000,5750000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
20,19.8,5,693000000,18857143,7920000,1386000000,1980000000,KPR,permanent,90,milik sendiri,menikah,rendah
517,8.1,4,283500000,7714286,3240000,567000000,810000000,Modal Kerja/Usaha,permanent,24,milik sendiri,menikah,rendah
290,4.4,2,308000000,4190476,1760000,396000000,440000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,lajang,tinggi
382,12.0,3,600000000,11428571,4800000,720000000,1200000000,KPR,kontrak,66,sewa/kontrak,menikah,sedang
168,5.7,1,484500000,5428571,2280000,513000000,570000000,Modal Kerja/Usaha,harian,36,tinggal bersama ortu,lajang,tinggi
390,11.4,2,570000000,10857143,4560000,684000000,1140000000,Modal Kerja/Usaha,kontrak,66,sewa/kontrak,menikah,sedang
2,13.6,5,476000000,12952381,5440000,952000000,1360000000,KPR,permanent,60,milik sendiri,menikah,rendah
242,9.7,1,824500000,9238095,3880000,873000000,970000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,lajang,tinggi
540,21.2,5,742000000,20190476,8480000,1484000000,2120000000,KPR,permanent,102,milik sendiri,menikah,rendah
0,17.2,5,602000000,16380952,6880000,1204000000,1720000000,KPR,permanent,78,milik sendiri,menikah,rendah
807,2.7,1,189000000,2571429,1080000,243000000,270000000,Modal Kerja/Usaha,harian,36,tinggal bersama ortu,lajang,tinggi
47,10.8,4,378000000,10285714,4320000,756000000,1080000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
181,3.5,1,297500000,3333333,1400000,315000000,350000000,KPR,harian,24,tinggal bersama ortu,menikah,tinggi
352,12.3,3,553500000,11714286,4920000,738000000,1230000000,KPR,kontrak,54,sewa/kontrak,menikah,sedang
251,0.5,2,35000000,476190,200000,45000000,50000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,menikah,tinggi
819,7.2,1,504000000,6857143,2880000,648000000,720000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
798,19.0,3,855000000,18095238,7600000,1140000000,1900000000,Kredit Kendaraan,kontrak,108,sewa/kontrak,lajang,sedang
232,9.2,1,782000000,8761905,3680000,828000000,920000000,KPR,harian,36,tinggal bersama ortu,lajang,tinggi
534,12.3,4,430500000,11714286,4920000,861000000,1230000000,KPR,permanent,60,milik sendiri,menikah,rendah
892,43.7,1,3059000000,41619048,17480000,3933000000,4370000000,KPR,harian,42,tinggal bersama ortu,lajang,tinggi
928,61.5,1,4305000000,58571429,24600000,5535000000,6150000000,KPR,harian,42,tinggal bersama ortu,lajang,tinggi
527,8.8,4,308000000,8380952,3520000,616000000,880000000,Modal Kerja/Usaha,permanent,30,milik sendiri,menikah,rendah
734,17.7,4,619500000,16857143,7080000,1239000000,1770000000,Kredit Kendaraan,permanent,90,milik sendiri,menikah,rendah
543,15.4,4,539000000,14666667,6160000,1078000000,1540000000,Modal Kerja/Usaha,permanent,78,milik sendiri,menikah,rendah
564,8.5,3,425000000,8095238,3400000,510000000,850000000,Kredit Kendaraan,kontrak,30,sewa/kontrak,lajang,sedang
400,3.2,1,224000000,3047619,1280000,288000000,320000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,menikah,tinggi
521,13.7,4,479500000,13047619,5480000,959000000,1370000000,Modal Kerja/Usaha,permanent,66,milik sendiri,menikah,rendah
956,75.5,1,5285000000,71904762,30200000,6795000000,7550000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
675,33.5,1,2345000000,31904762,13400000,3015000000,3350000000,Kredit Kendaraan,harian,36,tinggal bersama ortu,menikah,tinggi
20,19.8,5,693000000,18857143,7920000,1386000000,1980000000,KPR,permanent,90,milik sendiri,menikah,rendah
550,9.0,5,315000000,8571429,3600000,630000000,900000000,Kredit Kendaraan,permanent,36,milik sendiri,menikah,rendah
27,10.1,4,353500000,9619048,4040000,707000000,1010000000,Kredit Kendaraan,permanent,42,milik sendiri,menikah,rendah
741,9.9,5,346500000,9428571,3960000,693000000,990000000,KPR,permanent,48,milik sendiri,menikah,rendah
51,7.8,2,546000000,7428571,3120000,663000000,780000000,Kredit Kendaraan,kontrak,36,sewa/kontrak,lajang,sedang
62,9.4,3,658000000,8952381,3760000,846000000,940000000,KPR,kontrak,60,sewa/kontrak,menikah,sedang
946,70.5,1,4935000000,67142857,28200000,6345000000,7050000000,KPR,harian,42,tinggal bersama ortu,lajang,tinggi
744,21.2,5,742000000,20190476,8480000,1484000000,2120000000,KPR,permanent,108,milik sendiri,menikah,rendah
311,12.7,4,444500000,12095238,5080000,889000000,1270000000,Modal Kerja/Usaha,permanent,60,milik sendiri,menikah,rendah
747,15.4,4,539000000,14666667,6160000,1078000000,1540000000,Modal Kerja/Usaha,permanent,84,milik sendiri,menikah,rendah
874,34.7,1,2429000000,33047619,13880000,3123000000,3470000000,KPR,harian,42,tinggal bersama ortu,lajang,tinggi
810,6.7,2,469000000,6380952,2680000,603000000,670000000,Modal Kerja/Usaha,harian,36,tinggal bersama ortu,menikah,tinggi
438,9.2,1,644000000,8761905,3680000,828000000,920000000,KPR,harian,24,tinggal bersama ortu,lajang,tinggi
342,18.6,4,651000000,17714286,7440000,1302000000,1860000000,Kredit Kendaraan,permanent,90,milik sendiri,menikah,rendah
303,9.8,5,343000000,9333333,3920000,686000000,980000000,KPR,permanent,42,milik sendiri,menikah,rendah
308,17.3,5,605500000,16476190,6920000,1211000000,1730000000,KPR,permanent,84,milik sendiri,menikah,rendah
244,9.8,1,833000000,9333333,3920000,882000000,980000000,KPR,harian,36,tinggal bersama ortu,lajang,tinggi
788,11.1,2,555000000,10571429,4440000,666000000,1110000000,KPR,kontrak,66,sewa/kontrak,menikah,sedang
666,29.0,1,2030000000,27619048,11600000,2610000000,2900000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,lajang,tinggi
133,7.1,2,497000000,6761905,2840000,639000000,710000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
121,6.7,2,469000000,6380952,2680000,603000000,670000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
375,11.5,3,575000000,10952381,4600000,690000000,1150000000,Modal Kerja/Usaha,kontrak,60,sewa/kontrak,menikah,sedang
487,23.9,1,1673000000,22761905,9560000,2151000000,2390000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,menikah,tinggi
495,26.3,1,1841000000,25047619,10520000,2367000000,2630000000,KPR,harian,30,tinggal bersama ortu,menikah,tinggi
390,11.4,2,570000000,10857143,4560000,684000000,1140000000,Modal Kerja/Usaha,kontrak,66,sewa/kontrak,menikah,sedang
725,13.9,4,486500000,13238095,5560000,973000000,1390000000,Modal Kerja/Usaha,permanent,72,milik sendiri,menikah,rendah
589,13.3,2,665000000,12666667,5320000,798000000,1330000000,Modal Kerja/Usaha,kontrak,72,sewa/kontrak,menikah,sedang
144,8.5,3,595000000,8095238,3400000,765000000,850000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
145,6.8,2,476000000,6476190,2720000,612000000,680000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
34,13.6,5,476000000,12952381,5440000,952000000,1360000000,Kredit Kendaraan,permanent,66,milik sendiri,menikah,rendah
592,10.1,3,505000000,9619048,4040000,606000000,1010000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
63,6.5,2,455000000,6190476,2600000,585000000,650000000,Kredit Kendaraan,kontrak,36,sewa/kontrak,lajang,sedang
709,8.1,4,283500000,7714286,3240000,567000000,810000000,Modal Kerja/Usaha,permanent,24,milik sendiri,menikah,rendah
344,15.4,4,539000000,14666667,6160000,1078000000,1540000000,Modal Kerja/Usaha,permanent,78,milik sendiri,menikah,rendah
369,10.0,2,500000000,9523810,4000000,600000000,1000000000,Modal Kerja/Usaha,kontrak,48,sewa/kontrak,menikah,sedang
362,9.5,2,475000000,9047619,3800000,570000000,950000000,Kredit Kendaraan,kontrak,42,sewa/kontrak,lajang,sedang
499,27.5,1,1925000000,26190476,11000000,2475000000,2750000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,menikah,tinggi
390,11.4,2,570000000,10857143,4560000,684000000,1140000000,Modal Kerja/Usaha,kontrak,66,sewa/kontrak,menikah,sedang
374,12.7,2,635000000,12095238,5080000,762000000,1270000000,Kredit Kendaraan,kontrak,66,sewa/kontrak,lajang,sedang
754,9.0,5,315000000,8571429,3600000,630000000,900000000,Kredit Kendaraan,permanent,42,milik sendiri,menikah,rendah
139,6.9,2,483000000,6571429,2760000,621000000,690000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
631,11.5,1,805000000,10952381,4600000,1035000000,1150000000,Modal Kerja/Usaha,harian,36,tinggal bersama ortu,menikah,tinggi
673,32.5,1,2275000000,30952381,13000000,2925000000,3250000000,Modal Kerja/Usaha,harian,36,tinggal bersama ortu,menikah,tinggi
545,13.0,4,455000000,12380952,5200000,910000000,1300000000,KPR,permanent,66,milik sendiri,menikah,rendah
398,10.8,3,540000000,10285714,4320000,648000000,1080000000,Kredit Kendaraan,kontrak,66,sewa/kontrak,lajang,sedang
189,3.1,1,263500000,2952381,1240000,279000000,310000000,Modal Kerja/Usaha,harian,24,tinggal bersama ortu,menikah,tinggi
216,8.4,1,714000000,8000000,3360000,756000000,840000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
239,0.6,1,51000000,571429,240000,54000000,60000000,Kredit Kendaraan,harian,18,tinggal bersama ortu,menikah,tinggi
44,14.0,5,490000000,13333333,5600000,980000000,1400000000,Kredit Kendaraan,permanent,72,milik sendiri,menikah,rendah
317,8.1,4,283500000,7714286,3240000,567000000,810000000,Modal Kerja/Usaha,permanent,24,milik sendiri,menikah,rendah
224,8.8,1,748000000,8380952,3520000,792000000,880000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,lajang,tinggi
494,26.0,1,1820000000,24761905,10400000,2340000000,2600000000,Modal Kerja/Usaha,harian,24,tinggal bersama ortu,lajang,tinggi
63,6.5,2,455000000,6190476,2600000,585000000,650000000,Kredit Kendaraan,kontrak,36,sewa/kontrak,lajang,sedang
309,15.2,4,532000000,14476190,6080000,1064000000,1520000000,Kredit Kendaraan,permanent,72,milik sendiri,menikah,rendah
781,10.6,2,530000000,10095238,4240000,636000000,1060000000,Modal Kerja/Usaha,kontrak,60,sewa/kontrak,menikah,sedang
836,15.7,1,1099000000,14952381,6280000,1413000000,1570000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
738,12.3,4,430500000,11714286,4920000,861000000,1230000000,KPR,permanent,66,milik sendiri,menikah,rendah
382,12.0,3,600000000,11428571,4800000,720000000,1200000000,KPR,kontrak,66,sewa/kontrak,menikah,sedang
375,11.5,3,575000000,10952381,4600000,690000000,1150000000,Modal Kerja/Usaha,kontrak,60,sewa/kontrak,menikah,sedang
301,11.4,5,399000000,10857143,4560000,798000000,1140000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
761,8.4,3,420000000,8000000,3360000,504000000,840000000,KPR,kontrak,36,sewa/kontrak,menikah,sedang
678,35.0,1,2450000000,33333333,14000000,3150000000,3500000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,lajang,tinggi
73,7.2,2,504000000,6857143,2880000,648000000,720000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
762,15.5,3,697500000,14761905,6200000,930000000,1550000000,Kredit Kendaraan,kontrak,78,sewa/kontrak,lajang,sedang
102,8.9,3,623000000,8476190,3560000,801000000,890000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
790,18.3,3,823500000,17428571,7320000,1098000000,1830000000,Modal Kerja/Usaha,kontrak,102,sewa/kontrak,menikah,sedang
259,1.3,2,91000000,1238095,520000,117000000,130000000,KPR,harian,18,tinggal bersama ortu,menikah,tinggi
93,6.2,2,434000000,5904762,2480000,558000000,620000000,Kredit Kendaraan,kontrak,36,sewa/kontrak,lajang,sedang
141,6.4,2,448000000,6095238,2560000,576000000,640000000,Kredit Kendaraan,kontrak,36,sewa/kontrak,lajang,sedang
63,6.5,2,455000000,6190476,2600000,585000000,650000000,Kredit Kendaraan,kontrak,36,sewa/kontrak,lajang,sedang
337,10.5,4,367500000,10000000,4200000,735000000,1050000000,Kredit Kendaraan,permanent,48,milik sendiri,menikah,rendah
302,10.5,4,367500000,10000000,4200000,735000000,1050000000,Modal Kerja/Usaha,permanent,48,milik sendiri,menikah,rendah
640,16.0,1,1120000000,15238095,6400000,1440000000,1600000000,Modal Kerja/Usaha,harian,30,tinggal bersama ortu,lajang,tinggi
187,3.2,1,272000000,3047619,1280000,288000000,320000000,KPR,harian,18,tinggal bersama ortu,menikah,tinggi
231,1.0,1,85000000,952381,400000,90000000,100000000,Modal Kerja/Usaha,harian,18,tinggal bersama ortu,menikah,tinggi
563,9.3,2,465000000,8857143,3720000,558000000,930000000,KPR,kontrak,36,sewa/kontrak,menikah,sedang
750,11.9,5,416500000,11333333,4760000,833000000,1190000000,Modal Kerja/Usaha,permanent,66,milik sendiri,menikah,rendah
726,12.7,5,444500000,12095238,5080000,889000000,1270000000,Kredit Kendaraan,permanent,66,milik sendiri,menikah,rendah
225,1.3,1,110500000,1238095,520000,117000000,130000000,Modal Kerja/Usaha,harian,24,tinggal bersama ortu,menikah,tinggi
14,12.2,5,427000000,11619048,4880000,854000000,1220000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
445,11.3,1,791000000,10761905,4520000,1017000000,1130000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,menikah,tinggi
714,13.0,4,455000000,12380952,5200000,910000000,1300000000,Modal Kerja/Usaha,permanent,66,milik sendiri,menikah,rendah
14,12.2,5,427000000,11619048,4880000,854000000,1220000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
765,11.7,2,585000000,11142857,4680000,702000000,1170000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
975,85.0,1,5950000000,80952381,34000000,7650000000,8500000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
84,8.5,3,595000000,8095238,3400000,765000000,850000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
427,5.9,1,413000000,5619048,2360000,531000000,590000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,menikah,tinggi
359,12.8,3,576000000,12190476,5120000,768000000,1280000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
97,6.8,2,476000000,6476190,2720000,612000000,680000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
36,11.5,5,402500000,10952381,4600000,805000000,1150000000,Modal Kerja/Usaha,permanent,54,milik sendiri,menikah,rendah
387,15.2,3,684000000,14476190,6080000,912000000,1520000000,Modal Kerja/Usaha,kontrak,84,sewa/kontrak,menikah,sedang
367,12.1,2,605000000,11523810,4840000,726000000,1210000000,KPR,kontrak,60,sewa/kontrak,menikah,sedang
527,8.8,4,308000000,8380952,3520000,616000000,880000000,Modal Kerja/Usaha,permanent,30,milik sendiri,menikah,rendah
167,4.2,1,357000000,4000000,1680000,378000000,420000000,Kredit Kendaraan,harian,18,tinggal bersama ortu,menikah,tinggi
23,14.4,4,504000000,13714286,5760000,1008000000,1440000000,Modal Kerja/Usaha,permanent,66,milik sendiri,menikah,rendah
399,9.9,2,495000000,9428571,3960000,594000000,990000000,Modal Kerja/Usaha,kontrak,60,sewa/kontrak,menikah,sedang
654,23.0,1,1610000000,21904762,9200000,2070000000,2300000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,lajang,tinggi
97,6.8,2,476000000,6476190,2720000,612000000,680000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
387,15.2,3,684000000,14476190,6080000,912000000,1520000000,Modal Kerja/Usaha,kontrak,84,sewa/kontrak,menikah,sedang
566,14.2,2,710000000,13523810,5680000,852000000,1420000000,KPR,kontrak,66,sewa/kontrak,menikah,sedang
130,8.3,3,581000000,7904762,3320000,747000000,830000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
529,20.0,5,700000000,19047619,8000000,1400000000,2000000000,KPR,permanent,96,milik sendiri,menikah,rendah
303,9.8,5,343000000,9333333,3920000,686000000,980000000,KPR,permanent,42,milik sendiri,menikah,rendah
589,13.3,2,665000000,12666667,5320000,798000000,1330000000,Modal Kerja/Usaha,kontrak,72,sewa/kontrak,menikah,sedang
434,8.0,1,560000000,7619048,3200000,720000000,800000000,Modal Kerja/Usaha,harian,24,tinggal bersama ortu,lajang,tinggi
381,13.2,2,660000000,12571429,5280000,792000000,1320000000,Modal Kerja/Usaha,kontrak,72,sewa/kontrak,menikah,sedang
